user_id,created,url
1727,2022/11/14 5:11:24,www.udemy.com/topic/topicA
1791,2022/12/10 9:39:38,www.udemy.com/topic/topicA
1291,2022/12/13 17:42:50,www.udemy.com/topic/topicA
368,2023/01/21 18:32:12,www.udemy.com/topic/topicA
1020,2022/11/30 9:26:15,www.udemy.com/topic/topicA
1671,2022/11/22 7:06:18,www.udemy.com/topic/topicA
332,2023/01/05 18:34:40,www.udemy.com/topic/topicA
1415,2022/11/27 15:11:06,www.udemy.com/topic/topicA
868,2022/12/13 22:30:45,www.udemy.com/topic/topicA
1155,2022/12/13 23:21:28,www.udemy.com/topic/topicA
1718,2022/12/23 0:13:46,www.udemy.com/topic/topicA
612,2023/01/14 21:02:43,www.udemy.com/topic/topicA
469,2022/11/04 8:23:03,www.udemy.com/topic/topicA
1712,2023/01/27 2:31:40,www.udemy.com/topic/topicA
1271,2022/12/31 15:14:18,www.udemy.com/topic/topicA
1090,2023/01/24 2:25:54,www.udemy.com/topic/topicA
1601,2022/12/31 2:00:50,www.udemy.com/topic/topicA
1533,2023/01/02 20:47:54,www.udemy.com/topic/topicA
670,2022/11/16 11:16:43,www.udemy.com/topic/topicA
1821,2022/11/26 1:48:50,www.udemy.com/topic/topicA
173,2022/11/09 12:48:42,www.udemy.com/topic/topicA
125,2023/01/20 11:06:27,www.udemy.com/topic/topicA
147,2023/01/29 3:01:15,www.udemy.com/topic/topicA
892,2022/11/03 2:33:09,www.udemy.com/topic/topicA
747,2022/12/14 17:21:12,www.udemy.com/topic/topicA
315,2022/12/08 10:04:59,www.udemy.com/topic/topicA
1885,2022/11/11 12:53:06,www.udemy.com/topic/topicA
172,2023/01/15 22:51:54,www.udemy.com/topic/topicA
517,2023/01/07 11:07:17,www.udemy.com/topic/topicA
687,2022/11/24 6:54:56,www.udemy.com/topic/topicA
1214,2022/11/21 12:00:09,www.udemy.com/topic/topicA
1388,2022/11/25 6:56:05,www.udemy.com/topic/topicA
750,2022/12/18 19:12:58,www.udemy.com/topic/topicA
794,2022/11/22 22:21:30,www.udemy.com/topic/topicA
800,2022/11/05 1:10:32,www.udemy.com/topic/topicA
1085,2022/12/05 1:00:55,www.udemy.com/topic/topicA
1020,2022/12/30 11:17:01,www.udemy.com/topic/topicA
1133,2023/01/04 16:48:15,www.udemy.com/topic/topicA
989,2022/11/17 6:20:09,www.udemy.com/topic/topicA
298,2022/11/29 21:05:27,www.udemy.com/topic/topicB
1329,2022/12/27 0:49:35,www.udemy.com/topic/topicB
1133,2022/12/06 7:54:00,www.udemy.com/topic/topicB
